Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,-1.46000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-04,
Horizontal Position,1.1880000e-02,
Horizontal Mode,Main,
Sampling Period,1.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
1.040900e-2,0.00e+0,
1.041000e-2,0.00e+0,
1.041100e-2,2.00e-2,
1.041200e-2,2.00e-2,
1.041300e-2,2.00e-2,
1.041400e-2,2.00e-2,
1.041500e-2,2.00e-2,
1.041600e-2,2.00e-2,
1.041700e-2,2.00e-2,
1.041800e-2,2.00e-2,
1.041900e-2,2.00e-2,
1.042000e-2,2.00e-2,
1.042100e-2,2.00e-2,
1.042200e-2,2.00e-2,
1.042300e-2,2.00e-2,
1.042400e-2,2.00e-2,
1.042500e-2,0.00e+0,
1.042600e-2,0.00e+0,
1.042700e-2,2.00e-2,
1.042800e-2,2.00e-2,
1.042900e-2,4.00e-2,
1.043000e-2,4.00e-2,
1.043100e-2,4.00e-2,
1.043200e-2,4.00e-2,
1.043300e-2,2.00e-2,
1.043400e-2,2.00e-2,
1.043500e-2,4.00e-2,
1.043600e-2,4.00e-2,
1.043700e-2,2.00e-2,
1.043800e-2,2.00e-2,
1.043900e-2,2.00e-2,
1.044000e-2,2.00e-2,
1.044100e-2,4.00e-2,
1.044200e-2,4.00e-2,
1.044300e-2,2.00e-2,
1.044400e-2,2.00e-2,
1.044500e-2,2.00e-2,
1.044600e-2,2.00e-2,
1.044700e-2,2.00e-2,
1.044800e-2,2.00e-2,
1.044900e-2,2.00e-2,
1.045000e-2,2.00e-2,
1.045100e-2,4.00e-2,
1.045200e-2,4.00e-2,
1.045300e-2,2.00e-2,
1.045400e-2,2.00e-2,
1.045500e-2,2.00e-2,
1.045600e-2,2.00e-2,
1.045700e-2,4.00e-2,
1.045800e-2,4.00e-2,
1.045900e-2,2.00e-2,
1.046000e-2,2.00e-2,
1.046100e-2,2.00e-2,
1.046200e-2,2.00e-2,
1.046300e-2,2.00e-2,
1.046400e-2,2.00e-2,
1.046500e-2,2.00e-2,
1.046600e-2,2.00e-2,
1.046700e-2,4.00e-2,
1.046800e-2,4.00e-2,
1.046900e-2,2.00e-2,
1.047000e-2,2.00e-2,
1.047100e-2,0.00e+0,
1.047200e-2,0.00e+0,
1.047300e-2,2.00e-2,
1.047400e-2,2.00e-2,
1.047500e-2,2.00e-2,
1.047600e-2,2.00e-2,
1.047700e-2,2.00e-2,
1.047800e-2,2.00e-2,
1.047900e-2,4.00e-2,
1.048000e-2,4.00e-2,
1.048100e-2,2.00e-2,
1.048200e-2,2.00e-2,
1.048300e-2,2.00e-2,
1.048400e-2,2.00e-2,
1.048500e-2,2.00e-2,
